sentence_id	sentence	label
3b39e570-497d-49f9-ba8b-e9d057ac65d1	Преди години водех български екип от трима души за първи път на американския самолетоносач "Джордж Вашингтон" и знам какво значи проекция на силата – 80 самолета летяха денонощно, ядрено оръжие на борда.	SUBJ
4751743e-e0b1-4a2d-a6ba-0cacd90e58a3	"Леля Ванга казваше още, че Япония ще потъне."	OBJ
fc683c0f-00e3-4555-a860-94ec5209eff3	Евреите нямат никаква причина да се противопоставят на фашизма.	SUBJ
a4200c71-f4df-4e7d-87ab-703f9e25bd05	Патриотите също не отстъпиха с искането за вдигане на най-ниските пенсии.	OBJ
236b2fda-36c3-4d4f-9bc3-353dc440401f	Той вярва, че в Странджа се намира гробницата на египетското божество Бастет.	OBJ
49dce4d7-15c9-42a1-85d0-0dbf91e77fef	Този символ съответства на мъжките характеристики и на елемента сяра (който от своя страна е свързван с огъня и слънцето) и божествената искра на човека.	SUBJ
95ecf91f-23eb-4550-adda-da48dcfa67a4	Но вредата от липсата на имунизация е безспорна.	SUBJ
d904480a-7b51-4b6d-b829-b523d0944c66	1945 г. Щабът на Първа българска армия изпраща до войските заповед за провеждане на настъпление в рамките на Мурската настъпателна операция.	OBJ
2da75db9-4499-4035-92f7-440e643e96d2	Дамска версия на Ротари клуб, използват адаптиран устав на Ротари клуб.	OBJ
ee182fe5-c2d8-42f7-920c-4e0c2fbcc6f2	Най-вероятно Ротшилд са спонсорирали издигането на тези фамилии по същия начин както и това на Ходорковски.	SUBJ
587b0e27-6ac8-433f-9b99-adf8d9c7c0a2	Понякога удобството да разтвориш набързо страниците надделява над удоволствието да проследиш едночасов киноразказ.	OBJ
d4648f02-3dc4-4a1d-9015-5a7d85023560	Тази пропагандна техника се ползва от столетия, но поради някакви неизяснени антропогенни закони винаги работи.	OBJ
9ff887e6-46a9-4670-bf66-d9c5e46ed35c	Трябвало е да му направят тежка операция след раняване в корема, но не е имало никакви упойки.	OBJ
90175937-b8f3-4333-b5c4-4165fc124d05	По ужасно нещо не съм гледала по телевизията откакто се изложи Пешо Стоянов.	SUBJ
391510bf-ffcf-47d4-b5c7-4de0f08fe4b2	Живков обаче искаше да разбере, ако речем да продаваме документацията по идейния проект за праховата металургия колко да искаме за нея.	OBJ
9a2986e9-2d83-426e-b6d0-e4c1cc585ebf	"Казвам на нашите немски приятели – вие сте следващите.	OBJ
d6e0eeb5-a8e3-4643-aa72-d57d827a9edf	В същото време със санкцията на мениджмънта на Нюз Интернешънъл са изплатени суми от по 200-300 хил. паунда на няколко популярни звезди, за да се избегнат шумни процеси.	OBJ
2ef8f5f6-88ad-4872-900d-47b26d980b77	Глобализацията наложи концепцията за управлявани от собствените си граждани суверенни държави да бъде заменена от международна суперструктура, ръководена от САЩ, което още повече изтласка гражданите извън процеса на взимане на решения.	SUBJ
fde9e435-8186-4cb3-8ec1-1be67ddb5f96	"Трудно е класически оркестър и рок банда да свирят заедно, имаме физически проблеми, защото една рок група, колкото и да свири тихо, тя все пак е силна."	OBJ
f5a8a0ab-9491-46b1-a73e-37028d8893b2	Малко след като излязъл на свобода, умрял от рак...	OBJ
06011941-81b5-42ed-aa72-84fcfdc1a130	Салатата е от лук, джоджен, магданоз.	OBJ
64f75554-df41-450b-bc21-f4dbe20e1df1	Още в края на септември 1944 г. е съставена комисия, която трябва да направи реформа.	OBJ
f2f32aab-90b3-4df9-b76f-59be80de8583	Трябва да инвестирате във вашето време?	SUBJ
dd463cdc-3609-477d-b6b7-b9913d5f67ac	Затова не повярвах, че тази жена се опита да ме предупреди.	OBJ
b168172d-f9df-4172-b5a2-963589b4eeee	Победата на президента Тръмп показва, че Ротшилд все още не са всемогъщи.	SUBJ
e85a42bc-d092-4675-a49a-97ad0c509230	И чак след това Земята ще започне да изстива", предупреждава Вера.	OBJ
1e20e738-cd1b-43b5-b4d4-95cfb1576e7f	Тя ги посрещнала, сякаш отдавна ги е очаквала.	SUBJ
03e147f3-fa22-4df8-90ce-1a7cbc5f8a90	Тръгваме си от билкопродавницата само, за да се върнем отново.	OBJ
e9bad551-f62b-4f7a-babf-66e03e7a1c3b	Планини и поляни се къпят в чудната им феерия и омагьосват с упойни аромати.	SUBJ
234dc62f-3de4-4185-a08f-612027b95d0a	Венцел Райчев – евреин, бивш член на БКП, собственик на пролевия вестник "Сега".	OBJ
df6fcd3b-c56b-415e-abba-0265532ca23a	Ние реално всеки месец имахме някакво мероприятие, което бяха оценили, че е важно за обществото.	OBJ
b6c893db-c764-4e9b-bc53-d53a448cb0e3	Триъгълникът САЩ-Русия-Китай ще тръгне към виден икономически подем, предсказва още Караджов.	OBJ
264c4682-1cf7-4a42-a355-69d3b46d63a2	На срещата особено внимание се обърна на сливането на МБАЛ"Рокфелер" в Петрич и МБАЛ "Свети Врач" в Сандански.	OBJ
66a435cb-4dfc-4baf-875b-7d6a3d68f99b	Принципът е прост: когато и да се появи боен самолет на радара, то той е чужд, 'щото Македония бойни самолети няма...	SUBJ
f9067118-c41a-42ca-8acc-32b44a9fe9d0	Козирог 22 декември – 20 януари Сутринта на 26-и на пътя ви са заложени прегради.	SUBJ
f5c3cb92-a156-4677-99e4-60d47c37a7e9	Тогава изправиха пред Международната комисия за човешки права едно 15-годишно момиче, което със сълзи на очите и сърцераздирателни ридания съобщи на света как е станало свидетел на убийствата на бебета в инкубатори, извършени от иракски войници.	OBJ
c674ca23-9323-4f96-8b3e-e9b045669531	Въпросът е, че чистият плъх НЯМА ИНТЕРЕС от непознатото.	SUBJ
cff12fdf-7c3e-464b-9b8d-62848fe217be	Кюрдският въпрос продължи да се развива по този начин цели 15 години, пречейки на нормалното развитие на Турция през този период, заради огромните разходи във връзка със ситуацията в източната част на страната.	OBJ
c749bcc8-930d-4958-8ec4-05ab2ae55bd7	А те са икономически – най-бедните държави в Европа са именно тук.	OBJ
d6301c06-cc6c-4a2d-9e2e-d75a00d07c22	Наземните нишани може и да бъдат унищожени всичките.	SUBJ
1efc95e5-0205-4a4e-9f99-71dfcb49cc9b	Узнала датата на смъртта си, когато била шестгодишна и още не знаела какво е смърт.	OBJ
07847229-98ca-45f4-a3da-5c5bb06d9e41	През 1998 г. Европейският парламент признава страничните ефекти от ХААРП и призовава да се изготви "зелена книга" за последствията на военните действия върху околната среда.	OBJ
2d226450-9e11-4a22-82c5-3e2cba52a8a1	Има мнения, че намерените микроорганизми всъщност не произхождат от сместа, която отделят самолетите.	OBJ
e05b0163-b472-49a6-a694-6de61b967f2c	Най-дълго се задържат в Русия, където лекари и учени са широко отворени към феномените.	OBJ
499b0864-4166-4609-a653-03a084eea0f8	Тези и още много прелюбопитни четива може да прочетете само в новия брой на вестник "ШОУ".	SUBJ
f048d3b1-a603-4418-b35b-bd78f88f8617	27 години подменят българската история, пришиват на нашите предци думи, които те никога не са казвали нито писали и вилнеят в олтара на народната памет с едната подла цел – да изчегъртат от живота и от времето българския дух, българската душа, за да владеят над невежа, безпаметна, безволева маса.	SUBJ
76420671-a38e-44fe-8e8b-d6954465b3b6	И така страдание в продължение на 6-7 години.	SUBJ
b9219b00-947e-416c-bd7b-31f287924155	По-късно Гришата започна да снима в телевизията, да ходи по участия, докато накрая беше един от най-добре платените артисти.	OBJ
3869193e-5468-4ab4-a897-8b2a9227c87e	4308: Заради мутация хората най-накрая започват да използват по-голяма част от мозъка си: около 34 %.	SUBJ
bac8cdfa-6964-4956-b0ce-f64d4e8df962	Ако в Сливен няма илюминатска ложа, то масоните имат достатъчно власт и всъщност те тайно и задкулисно управляват града.	SUBJ
0145154f-2439-42aa-8506-866dfc3a0f57	Заради това реших да участвам лично.	OBJ
4584625c-6233-4f65-8662-a6952d668dc7	С него се цели, да се имитира пришествието на Иисуса Христа (за да представят антихриста за Христос!), за да манипулират и унищожават вярата на цялото човечество.	SUBJ
8c6892bf-dd03-460f-ac81-ca2ca9af3009	Cмecтa дa ce нaмaжe нa лeнeнa ĸъpпa и дa ce yвиe oĸoлo ĸpъcтa зa eднa нoщ.	OBJ
2c51cdfc-b8d0-4417-847c-baff8de90fff	Доста мачкана и пренебрегвана в ерата на социализма, тя и сега не се радва на особено признание.	SUBJ
7256dba7-e3aa-485d-9105-7318d7b98560	Техниката ни направи номер и затова от 0:30 до 3:45 минута останахме без говор,за което ви се извиняваме и каниме да чуете посланията и просвещенията след този пасаж на самия Свети Левски,чийто послушен и покорен конферанс бях аз.	OBJ
204e3abe-8175-47c8-949f-570e4bd183e2	България е на погрешен курс, курсът трябва да се промени.	SUBJ
6b9d9228-1d09-4ee2-9d0c-e6a0a998965b	"Съдбата ни е програмирала с 99% даденост и само 1% дарба, но с усърдие, воля, желание и труд всеки от нас може да доразвие тези заложби до 50-60 на сто", убедена е лечителката.	OBJ
c4b99c52-d09d-4f88-b877-833cb1196eb7	Може и да не повярвате, но те сами обвиняват себе си за глупавите заговори.	SUBJ
caa62256-2e57-4a65-9fb7-217fd5ab655b	Поредицата е написана в пет части и е сбор от разказите и спомените на различни по пол, професия, възраст и социално положение хора.	OBJ
287651fb-d049-4818-950c-9c0fe154eba9	Пак мигрантите са виновни, сигурна съм.	SUBJ
6d4c55af-1f52-4215-8fda-2b879d10c566	Людмила Живкова, дъщеря на първия в държавата - Тодор Живков, поддържа близки отношения с пророчицата от Петрич Ванга.	OBJ
4932dae0-ad36-4ad1-8652-e3644ae4e8aa	Това е неспецифично възпаление на горните дихателни пътища в областта на гръкляна и под гласните връзки.	OBJ
1792cbe2-4c22-4a23-b4bf-f35d2ca4db69	Повечето от нас със сигурност са гледали "Шифърът на Леонардо" и/или са чели романа на Дан Браун.	SUBJ
c0255132-3f78-4d74-99ba-fa683b828596	Това е моментът, след който наоколо вече ще се усеща Коледния дух.	SUBJ
ba3089cd-e759-44b4-a1f6-f4ce9348de6c	Аз съм архитект и знам, че стоманената конструкция е много чувствителна към високи температури и рязко губи капацитета си за носене на товар, когато е изложена на огън, за разлика от конкретните структури.	OBJ
1a2043c4-8350-4d79-9c20-d0969c56397f	Преди това бях кореспондентът на в. "24 часа" в Берлин – Капка Тодорова и авторката на фейлетони Лола Монтескьо.	OBJ
8c3c3962-38ee-4c78-9b1d-be479ea30a31	По думите му, новата първа дама ще бъде доста по-активна от предшественичката си.	OBJ
902cae7b-5f1d-4f6a-b681-d095e6e775b0	Сини, червени и зелени трябва да се обединят, тогава страната ще се оправи.	SUBJ
36aa8d2f-7139-4443-afde-1b6c97a3654e	Той отбелязва, че в района на северното крайбрежие на Черноморието ще се разрази жесток конфликт между народите, който ще породи невиждано насилие.	OBJ
8d9c1b4a-7525-4169-9058-5267284feae1	Тези мнения трябва да са срещу експертния консенсус по дадена тема, срещу властта или срещу "естаблишмънта" най-общо.	SUBJ
67deebaf-55b4-42ba-b321-49b8697d2362	Не е препоръчително да стоите в леглото си, ако не спите.	OBJ
4d460460-384f-4b27-85d3-d3424393534f	Семейството се надява, че малкият ще ги изненада навръх рождения си ден и си ще направи първите си самостоятелни крачки.	OBJ
b30bd670-07fd-40ac-82d7-c67988f57cc3	И като доказателство за това, гръмна и следващата новина: На заседание на Генералната асамблея на ООН бе гласувана резолюция, която трябваше да осъди някакви измислени от старата администрация на Белия дом нарушения на правата на човека в Крим.	SUBJ
94802bc8-03ff-441f-886e-5e745fbedead	А болшевизмът е изключително силен дразнител за България, имаме силна комунистическа партия, партия която е готова да отиде на въоръжен сблъсък – тя има около 30 хиляди члена по времето на Стамболийски – тоест, тя е мощна партия, намира се във великолепна форма и е силна опозиция на дясното.	SUBJ
7a772b8e-768a-460b-a6c9-d55e952e5b86	Вие, дори като пораснали хора, не желаете хормони от човешко мляко.	SUBJ
4a4c88ae-2914-4b75-970d-52e8fa41d663	"Не знаех какво трябва да направя, но по време на сеанса с цялата си душа поисках то да прогледне", връща лентата назад Момера.	OBJ
49792960-ed34-4f71-b67e-013ec584c662	Съществува версия, че след свалянето им от бесилката тленните останки на Дякона са заровени в гробището за престъпници на София, а после родолюбиви българи са ги преместили в храма "Света Петка Самарджийска" в подлеза при ЦУМ.	OBJ
974326a7-4901-4244-9b59-e533b1c8b971	Задължително се пече пита, която намазана с мед, се раздава на съседи и близки.	OBJ
9bcff322-a871-4287-aeed-f45288d7ced6	"Като го набарах отдолу, се оказа, че има и пишка."	OBJ
d0a13e49-2e4b-4062-a9ec-1e3c95341952	България ще лети все по-надоле и по-надоле като на празен геран ведрото…	SUBJ
a3d03684-6b8f-4f0d-986e-f3984f3a2ec3	Това завещала на старозагорката Момера Пенчева Ванга при една от последните им срещи.	OBJ
5159d5a9-e447-43d5-8d75-76b794a1200c	Ротшилд загубиха търпение и решиха да прекратят съпротивата със средствата на военна агресия от страна на НАТО спрямо Югославия.	SUBJ
00cd7be4-bbcf-4e14-89e5-11c7e66e2db4	"Прочетох в Гугъл" става аргумент за много хора, както е аргумент и "всички в моя Фейсбук фийд смятат така".	SUBJ
07eab47e-4b5a-446b-83a7-af5b6d82de08	Особено в летните горещини често ни измъчва безсъние, тъй като през деня тялото ни не успява да се охлади достатъчно, за да може вечер да заспим спокойно.	OBJ
d6a84f01-9153-4f3b-bca6-ed2b2edc6a9e	От Washington Post са изготвили подробен материал, който анализира техните тролски атаки, убеждения и тяхната цел.	OBJ
8e78088e-5b2c-4e39-8802-47545a1c9b57	Сходен ген съществува у хората.	OBJ
d4bf722b-c330-4463-874b-9ffc81bf27b6	Може един ден да потрябва на историята къде и как е погребан Васил Левски", заръчва мъжът, а жена му изпълнява последната му повеля. източник: "Ретро"	OBJ
96892b14-8fa5-4ca3-82e9-d7268d050e61	Това няма да е трудно да се направи, като се има предвид особения характер на Тръмп.	SUBJ
66f91acf-55f0-4900-a58c-e5c72bdf93a1	Той заяви пред в. "Вашингтон пост" през миналия месец, че "ние сме свидетели на раждането на нов политически ред".	OBJ
291b0f55-7810-490f-8ca3-9dd3c4814aad	"Чувствам като че ли ръцете ми започват да парят и някакви иглички преминават през тях, особено след някоя процедура."	OBJ
c3c2e48b-9b2a-47a1-9440-c3ebab249dee	Едната надежда е в дебилизацията.	SUBJ
cc2d79bc-66be-4d78-bf22-2ed1d629b045	И за пръв път, откакто стопанисвам "От Извора", мога да кажа, че съм доволен от всеки материал.	OBJ
db2678ff-3098-4bee-890e-50d3c4b94377	Руски авторитетни новинарски агенции и ядрени сайтове надминаха баба Ванга и гледат прозорливо в бъдещето.	SUBJ
9f08b242-b512-4ec9-8e45-ec1709aab689	Царичина трябва да е било едно от тези свещени места на планетата ни.	SUBJ
6f0eba9a-0649-44ba-a315-83616a456f40	Да, преходът свърши.	SUBJ
1c00006b-137a-4bcc-9d44-e6093db9c005	В рамките на часове, ескалиращото противопоставяне ни отвежда на ядрен конфликт, който заплашва да отнеме живота на милиони хора.	SUBJ
ee44d3db-8a06-42b7-9c51-d5c06eee4bf3	Тези кълба могат да бъдат използвани като предаватели и приемници заради техните оптични рефракторни магнитни характеристики.	OBJ
fcbf64b2-9304-48c9-9c93-c523b24736d8	Това ни казва нивото на раждаемостта.	OBJ
f0387d7e-facb-44ae-970f-f4dd612a0aab	Робърт Коен: Вие концентрирате хормоните, концентрирате диоксините, концентрирате наситените мазнини, за които знаем, че са вредни за вас разбира се.	OBJ
9d80c41f-d836-4a72-8058-36bad48f0537	В България нещата ще се проме­нят към добро.	SUBJ
76d7b9ce-6477-49fe-902c-b6899a805009	"Винаги съм имал репутацията на щедър човек."	OBJ
32062ffa-e063-4f9c-a442-bc25fb4bbbc9	Русия ще се развива, ще расте, ще крепне.	SUBJ
482e1a0b-aa35-4833-b7b3-812bd247d818	Днес беше направен атентат в катедралата "Св. Марко" в египетския град Александрия.	OBJ
49f7e142-39ba-4049-a8b3-d768917f8f87	Тя също бе приятелка с петричката врачка.	OBJ
7f970756-ca22-4dd2-aa8c-7c745810ebc6	Броят на мигрантите, които влязоха през 2015 г. в Европа заради войната в Сирия, вече е над 1 милион.	OBJ
8f5b09cf-65f5-44d0-bcb4-6122d29dab5d	Колелото на историята се върти, но ние, хората, не се променяме особено, сякаш сменяме само декорите около нас.	SUBJ
27376d08-9a33-4d06-ba1a-2ac270afbfff	За Преподобна Стойна са разказвали мнозина.	OBJ
5606f6e1-d932-4e05-9beb-ff7589749b68	Защото продължават дълбоко в съзнанието си да съхраняват традициите на техните велики предци.	SUBJ
c607d9d1-d5cb-4575-8506-3c1c8e903139	Основните характеристики на това са: позиция в лунния цикъл, разстояние между Земята и Луната, разстояние между Земята и Слънцето, ъглов диаметър на Луната и ъглов диаметър на Слънцето / астрономическо обяснение в уикипедия /.	OBJ
56bd17b0-7962-45cf-8ec3-369b09866304	Това е много важно!	SUBJ
f25e7e65-d3d7-438d-8eb7-1e336bf6137d	Разбира се и това не може да бъде потвърдено от никой.	SUBJ
59b1c3ec-cfce-471e-9e1e-7d65c556c2f5	На 1-ви стартирайте паралелен бизнес.	SUBJ
a08f5d3d-2b40-4a83-bef0-21a9e4223c79	През това време башибозукът гълтал баници и шербет.	SUBJ
8ce760d1-4134-4e85-b1cb-b33746180339	Ето защо "патриотизъм" се нарича "последното убежище на негодниците." по света.	SUBJ
5d882ea7-afe2-411f-83ae-0ddd76a67b8f	Първият опит е по време на груповите сеанси и демонстрации в двореца на спорта в Москва.	OBJ
b5afb705-d661-4b46-ae90-629cabd75586	Когато се върнахме, премерихме – 99,8 беше метражът", разказва екстрасенската Елисавета Логинова.	OBJ
4bde9daa-23c0-47d2-89c2-0198b5182dc2	Според него баба Ванга предрекла, че България ще се оправи, когато се доизгради Голямата базилика и от кладенеца текне вода.	OBJ
f8e6a149-7f0d-4f30-b1a1-44bd2080b8a0	В следващата глава ще Ви запозная с няколко извънредно чудати личности, съответно групи хора, през чиито чудотворни действия ще прогледнем към част от живота, от която, може би, мнозина са се дистанцирали.	SUBJ
585169e9-e43c-4eb5-839c-84480a1ed430	2017 година определено ще е трудна за Бойко Борисов.	SUBJ
7c006f33-677a-4146-a28c-cb0068856111	Така, че в този случай туристите не просто се наслаждават на това което сме направили, но са и наши партньори в опазването на културно-историческото наследство.	SUBJ
aa8c4862-7490-493b-a998-6a352a414529	Един от най-незаличимите й спомени от този период е случаят с 8-9 годишно незрящо дете.	OBJ
b441b030-f910-4c84-b018-867373107ec1	"Получено е съобщение от Пентагона, че една от нашите подводници клас "Подейдон" току що се е сблъскала със съветска подводница.	OBJ
9a58dbd6-7c9c-4723-9ae2-eb809b3a1739	Майките са недоволни, че съпрузите им не ги почитат достатъчно.	SUBJ
75afb194-fef2-41f9-9ac8-eebcea614e53	Съдействах и за разпространението на печатните бройки.	OBJ
6bb38f16-6885-4e99-8759-6d905bb93f19	Разказах съня си на една колежка и тя ме посъветва да не тръгвам на път.	OBJ
5ba9ba50-9879-46c2-93f0-23fd3494e88b	Той трябва първо да разбере какво най-много му харесва да прави, а не да робува на мода или нечии съвети.	SUBJ
20a1576d-a77a-4968-80f7-0b4e7e1b5059	Не се обвързвайте с никого за нищо.	SUBJ
f38bf173-0f07-4e33-afcf-de154c602a96	Първия път (както става обикновено), това беше трагедия.	SUBJ
541ae14b-f18f-4e46-a557-4ef3735d0985	Hяĸoи oт пpeдcĸaзaниятa нa пpopoчицaтa щe ви нaĸapaт дa ce зaмиcлитe Oвeн тoвa пeтpичĸaтa пpopoчицa пpopoĸyвaлa, чe щe дoйдe дeн, в ĸoйтo caмo мoмитe щe paждaт, a жeнитe – нe.	SUBJ
a1b34c2f-8efa-4ac2-b764-44e2581fe3a1	Това бяха отделни части, които по някаква случайност, летяха в една и съща посока...	OBJ
5a5fbe74-91f1-4749-b1e2-80362976aca9	И българския евреин Виктор Шемтов, който бе министър в кабинетите на Голда Меир и Ицхак Рабин, воюва за независимостта на страната си, а след това построи болници с десет хиляди легла.	OBJ
44353cf8-4346-4718-ba97-8742b7f20fb0	В интерес на истината, по данни на ООН през 2014 г. в Афганистан са загинали най-много цивилни в сравнение с всяка друга година.	OBJ
c7dc86ff-ead1-4b4d-89b4-55eb40780057	Чистотата да се издигне в култ!	SUBJ
d6bad64f-59f2-491e-9d99-103d2748d647	Шок, бомба, ужас!	SUBJ
37789503-1f1f-4acd-8c93-cfefe0af95f5	Тя дори прогнозирала, че заради земетресения и порои Пирин планина ще потъне в значителната си част и морето ще опре в Родопите, които за нея, като и за траките, са свещена планина, пише столичен вестник.	OBJ
7f5bdb33-5e14-49dd-a565-ce6d57246b9e	"Ще започна с едно признание.	OBJ
f87e52c2-c521-409b-b7d5-aea35dfbd6cd	Само от снимките в двете й издадени книги човек може да се досети, че сред тях са може би футболният гений Диего Марадона, семейството на емира на Дубай, попзвездата Филип Киркоров, актрисата Аня Пенчева и още куп политици, държавници и шоузвезди.	OBJ
74fe0bcd-3aa1-41ff-825f-2c7e1e09713a	В документа се посочва още, че тези организации са вредни и опасни за мира и човечеството.	OBJ
86e449a9-7bca-4d37-9e05-a05d9c04a03d	Знам, че е страшно трудно е да искаш да си млад предприемач в България.	SUBJ
3e6c059a-d183-4317-a0a5-2676bd43fd55	Така нареченият либерален елит в Америка е изцяло доминиран от демократически възгледи.	SUBJ
f27d47ac-1164-4549-a0f4-89ab060416c6	Става дума за главната циркулационна помпа (за контура, по който върви топлоносителя) и подмяна на целия й електродвигател, както и за лагерите на турбината.	OBJ
0afb2f46-8d52-43cc-9bb4-3507b8f542b3	И тъй като българските изпитания сякаш край нямат..., ама не, ще дойде краят и на нашите тегоби!...	SUBJ
12f74eb1-35f4-41bc-b731-8e548edc08fd	Само на Бог се надявахме накрая", сподели 45-годишният Велизар, цитиран от "България днес".	OBJ
52ee86df-08c3-430f-8722-cb7bb1a1fec2	В резултат на неговото проучване можем да установим, че с една категорична нула България прави компания на държави като Боливия, Алжир, Коста Рика, Нигерия и Пакистан (по това време, наистина, все още не излизаше списанието на Националната художествена академия "Изкуство и критика").	OBJ
4387b890-60a9-4964-8dd0-beabf44c9411	Може би, да възпитава българите в поръчания от САЩ псевдо-патриотизъм?	SUBJ
6820bb0a-e1fe-4f40-95a1-91bca35ac10e	Давайки, например, заповед за още газови атаки.	OBJ
9b488e21-8012-418f-8cd3-89785b1f1acc	На дясната поляна има могила – да не се пипа!	SUBJ
758e90e0-9247-4b60-990f-9c240d70efbe	Защото, ако го бяха направили, този дивашки капитализъм щеше да бъде отречен и отхвърлен.	SUBJ
df77ba8e-4a09-44e3-a258-244f87d6f5fa	За да изпълним тези задачи и да действаме като отговорен фактор за сигурността, трябва да реагираме по-бързо, да подобрим координацията между нашите граждански и военни мисии и да изразходваме по-добре средствата.	SUBJ
4dfdf034-c4da-4633-8f15-d31d7bb33f7a	Според хора от обкръжението и на двамата не е изключено вече да се е намърдала в леглото му, въпреки че той има друго официално гадже.	OBJ
0c869045-a162-4131-b27f-7b1198699228	Зимно време тя почти не се осмелявала да излиза навън със синьо-червения си нос.	SUBJ
2abaac1e-8e8d-4f5b-b9c1-fb4f5dfa391d	Било тези терористи, които използват камиони за мачкане на хора, те се очертаха.	SUBJ
fd212a41-7731-4b99-b3fe-256f28b0830f	Понеже няма защо да й се дърпат конците, тъй като е предназначена именно за това: нищо да не прави реално.	SUBJ
f9f534ff-f10b-44f8-8d13-ef2b4994ed9d	"Виждам, че Николай Хайтов дири кокалите на Левски и около него има един брадат мъж.	OBJ
49a024ae-a044-462f-891f-b862b3fdd060	Той започва да практикува Пътя на Буда-школата като дете, култивирайки "Истина, Доброта, Търпение (真善忍).	OBJ
f68d9f6a-b216-408b-8276-f98056f819be	Определена е демакарционната линия между двете армии.	OBJ
27dd024b-9381-4e70-aa6d-dd3247e54cef	Преди две години руската телевизия НТВ излъчи зловещ репортаж за пророчествата на великата баба Ванга.	OBJ
6d27cb9c-7b38-4ebd-9f08-7cea311ed2d0	Според неофициална информация по време на миналогодишната среща е била обсъждана необходимостта от обединяване на долара и еврото и създаване на единна световна валута.	OBJ
24e65fb1-b4c7-498a-88bd-baca4fc5fa94	Три заека съм хванал така.	OBJ
49ea2541-0e1a-4148-ac19-3bf6d250f646	Ще хитрува толкова, колкото му е дадено от Бога.	SUBJ
4765b9dc-d839-4a9d-b80d-876ba1b61d0b	Точно както Ванга заръчала, Светлин Русев успял да сложи иконите.	OBJ
721fb6d8-f448-4c39-8741-be08b097493d	Но между страх и страхливост има огромна разлика.	SUBJ
2ee79cd9-754d-44e6-96c2-eba1de42ff4d	И все повече православни свещеници придобиват смелост да се обявяват против това заболяване.	OBJ
3a519014-e5ae-4687-9fd5-4f29794632c8	История По това време се води гражданската война в Гърция между леви и десни сили.	OBJ
1160d83d-aa66-4ade-b8c4-97c6dfae95dd	И резултатите са прелюбопитни.	SUBJ
46f9d493-7a76-49d3-b613-cb045608b6df	Тази тенденция, която се предвижда да нараства през следващите години, се усилва от два фактора, стабилни след 1990 г., взаимно свързани и представляващи основополагащ камък на събитията в региона поради ужасно ниската раждаемост на българското християнско население (спрямо възпроизводството на турци, цигани и помаци).	SUBJ
5add460b-4e7a-4b33-9388-6e605af3e49d	Онези, които се обграждат от лепкав, подмазващ се боклук, сами започват да смърдят.	SUBJ
19b63ad8-90a8-4bd5-a568-683ecef5e0c9	Та светът вече прелива от Местановци, които го водят към Апокалипсиса.	SUBJ
0960331b-1589-438d-888f-c5b4456674c9	"Тези хора са много опасни", казва още икономистът./	OBJ
7da00ba6-e598-4a0e-8b5b-d8322cf9429c	В хода на проверката в магазините са открити дрехи, носещи запазени търговски марки "Адидас", Найк" и "Пума".	OBJ
60a772db-7fa5-41e6-a06d-82330b97d2c7	Севрюкова казва следното: "Преди да дойде жената, държавата ще се срине.	OBJ
660552d3-e519-4bcf-bac9-50cf202341ab	В ранните часове бяха изстреляни 59 ракети "Томахоук" от два самолетоносача в Средиземно море срещу сирийската военновъздушна база в Шейрат.	OBJ
95943084-c849-4f12-b3ff-39b5b802602f	Той обаче също твърди, че това не значи, че вярва на телевизията, когато става дума за действията на Русия, в това число и по света, и в операции като тази в Сирия.	OBJ
976b6af2-3b99-436c-8757-e0a85a2ba24e	Има ли сексуален тормоз в професорското семейство или това е просто неосъзнат расизъм?!	SUBJ
1b83b75c-d69f-436d-8033-645ec3ec92d1	Сигурно е платен, няма начин иначе да мисли по различен начин.	SUBJ
2c0a40ea-05f4-4ed0-a8f9-491753dc2c1f	"Хайде лека нощ!	OBJ
deac888a-726f-444e-a1be-d951b279a97b	Величието на астрологията е, че нищо не е едно към едно и можем да отработим някое негативно събитие така, че да отговаря на планетната конфигурация.	SUBJ
943424c4-d0f8-440b-8b4e-a80d5a792b46	Мястото получило статут на секретен обект, на който работели само екстрасенси и висши офицери.	OBJ
fcb2f894-00a8-4295-898d-64c59aa728c5	Някои наричат това явление "мафия", но мафията е процес, който западната демокрация извървява в продължение на десетки години.	SUBJ
36909645-f03e-450d-b774-3b1e49d16768	Ако я гневите, ще ви накаже, защото е по-силна от вас.	SUBJ
a6b0b392-4edc-4ab6-9540-9d55b7ccee05	Кварталният трябва да познава всеки човек на територията, за която отговаря, казват експерти по сигурността.	OBJ
62af8c29-dbf7-4e6d-8644-c2ba064ab107	При всичките тези екшъни някак в миманса потъват изпълненията на Румяна Бъчварова с върнатите без съд и омбудсманска санкция душмани на Ердоган.	SUBJ
dceea9ee-f412-4191-bd6f-83a7cb964842	Тя е българска пророчица, на която приживе е приписвана способността да вижда съдбата на всеки човек, който я посещава.	OBJ
cb1cd5f3-13ed-4a66-af5d-1f1e64b53c6b	6) По всякакъв начин спъвайте работата на властта.	SUBJ
b92d8766-6e88-486e-a526-452be0b76d65	За любителите на старини градът може да предложи много обекти.	OBJ
671e4b51-3477-4dc6-a657-79ec8ea160df	Корупцията е фундаментален проблем не само на т.нар. "демократичен", но и на целия "останал" свят.	SUBJ
4f6d3ab5-c2e0-400b-ab54-f0257b800438	Шедьовърът е едно от най-хубавите предложения за подарък, който да поднесем на близките си за празника, а и във всеки един ден от годината.	SUBJ
